theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,x,y,z,rx,ry,rz
-1.7135958834756597,-0.6811389928671598,-1.8222513000467462,-2.63740299286716,-1.7135953500953598,-1.7135960247612798,-0.26935139252486623,-0.7617644770079599,0.679943659359314,0.23542497834511422,0.4612141590578565,-1.7893700921434461
-1.5866628469669808,-0.5542059563584809,-1.6953182635380672,-2.510469956358481,-1.5866623135866809,-1.5866629882526009,-0.18401176632701222,-0.7037096586564198,0.8845319691388267,0.026635317722311234,0.04914117509157842,-1.6004155972296492
-1.4597298104583027,-0.42727291984980287,-1.5683852270293892,-2.383536919849803,-1.4597292770780028,-1.4597299517439228,-0.12361307067513214,-0.58302841806701,1.0630246029740869,-0.16823316266048882,-0.3378274175844108,-1.313948550376222
-1.3327967739496238,-0.30033988334112394,-1.4414521905207103,-2.256603883341124,-1.3327962405693239,-1.332796915235244,-0.10638219352201875,-0.4179603022730859,1.2012747112809217,-0.3541772100709311,-0.6911900364453,-0.9553881352350828
-1.2058637374409449,-0.173406846832445,-1.3145191540120322,-2.129670846832445,-1.205863204060645,-1.205863878726565,-0.1422033999296985,-0.23285616513992918,1.2901660539748045,-0.5390747997676735,-1.0093871130722452,-0.5475449752563804
-1.0789307009322666,-0.04647381032376696,-1.1875861175033542,-2.002737810323767,-1.0789301675519667,-1.0789308422178872,-0.23154925747866345,-0.05339079792795812,1.3257687102830378,-0.7329984998205639,-1.2939371112336766,-0.11010754402930414
-0.951997664423589,0.08045922618491108,-1.0606530809946761,-1.875804773815089,-0.9519971310432886,-0.9519978057092091,-0.3664384645366777,0.09768923311006768,1.3086405210160785,-0.9485036220583959,-1.5465294921409016,0.33917701518796045
-0.8250646279149101,0.20739226269359,-0.9337200444859963,-1.74887173730641,-0.8250640945346097,-0.8250647692005302,-0.53270922777915,0.20345555013066977,1.2425978395649069,-1.2018075164095232,-1.7665317617574023,0.7822441429861626
-0.6981315914062312,0.33432529920226894,-0.8067870079773165,-1.621938700797731,-0.6981310580259308,-0.6981317326918512,-0.7127122895131788,0.2540850382865514,1.1333572963351917,-1.514820894816533,-1.947883319509724,1.1970895083976618
-0.5711985548975531,0.461258335710947,-0.6798539714686385,-1.495005664289053,-0.5711980215172527,-0.5711986961831732,-0.8876981016346284,0.24683356404131945,0.9874188171706779,1.821421407915966,1.9695624635910596,-1.473517563141992
